video_id,video_url,video_title,channel_title,duration,duration_minutes,category,subcategory,secondary_category,secondary_subcategory,fitness_level,secondary_fitness_level,tertiary_fitness_level,primary_equipment,secondary_equipment,tertiary_equipment,primary_spirit,secondary_spirit,primary_vibe,secondary_vibe,reviewable,review_comment,primary_technique_difficulty,secondary_technique_difficulty,tertiary_technique_difficulty,primary_effort_difficulty,secondary_effort_difficulty,tertiary_effort_difficulty,full_analysis_json
8086,https://members.hydrow.com/workout_videos/id_Nw4Do2Y63GdRknK,Adventure Row,,1275,,Cardio,Indoor rowing,Rest,Breathing exercises,Beginner,,,Rower,,,Outdoor & Adventure,Flow & Rhythm,The Explorer's Workout,The Meditative Grind,,,,,,,,,"{""video_id"": 8086, ""video_url"": ""https://members.hydrow.com/workout_videos/id_Nw4Do2Y63GdRknK"", ""video_title"": ""Adventure Row "", ""duration"": 1275, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.9}], ""requiredEquipmentExplanation"": ""The workout is titled \""Adventure Row,\"" and the category tags include \""row,\"" indicating a focus on rowing. The description mentions maintaining a split in 5-minute intervals, a common training method on a Rower. Additionally, the image supports the use of a Rower, as it features rowing equipment. Given these factors, there is very high confidence that a Rower is needed for this workout.""}, ""spirit"": {""spirits"": [{""name"": ""Outdoor & Adventure"", ""score"": 0.9}, {""name"": ""Flow & Rhythm"", ""score"": 0.6}, {""name"": ""Soothing & Restorative"", ""score"": 0.5}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout should be classified primarily as 'Outdoor & Adventure' due to the setting: rowing in the Alaskan mountains, which leverages the natural landscape. This environment suggests exploration and immersion in nature, which aligns with an adventure spirit. The confidence level is high (score: 0.9) because the title 'Adventure Row' and the visual imagery strongly support this classification.\n\n'Flow & Rhythm' is the secondary spirit due to the emphasis on maintaining a consistent rhythm or split during the rowing session. The music, consisting of low-key pop and reprise versions, aligns with a rhythmic, flowing pace (score: 0.6).\n\n'Soothing & Restorative' is also relevant, considering the low intensity (1 out of 3) and the description mentioning 'breathe' type. The calming landscape and music may further promote a gentle, restorative vibe, warranting a moderate score of 0.5.\n\nOther spirits like 'High-Energy & Intense' and 'Structured & Disciplined' were excluded due to the moderate pace and lack of highly structured progression.""}, ""vibe"": {""vibes"": [{""name"": ""The Explorer's Workout"", ""score"": 0.8}, {""name"": ""The Meditative Grind"", ""score"": 0.7}, {""name"": ""The Endorphin Wave"", ""score"": 0.6}], ""vibesConfidence"": 0.85, ""vibesExplanation"": ""The workout is classified as 'The Explorer's Workout' primarily due to the scenic theme of exploring mountains in Alaska, which suggests an adventurous and open-air challenge. The mention of 'Adventure Row' emphasizes a sense of exploration and outdoor activity, aligning with that vibe, hence a strong score of 0.8.\n\n'\""The Meditative Grind\"" is applicable because the workout description mentions maintaining a consistent split, which suggests a focus on steady, repetitive rowing across intervals. The category mentions 'breathe,' indicating a meditative component that fits this vibe, warranting a score of 0.7.\n\nFinally, 'The Endorphin Wave' is considered due to the rhythmic nature of rowing, coupled with pop and global hits music, which can create an elevated energy and feel-good movement. The interval format, though low intensity, may still contribute to an endorphin-releasing experience, hence a score of 0.6.""}}"
8083,https://members.hydrow.com/workout_videos/id_zk4RWJGyq8dYGmw,Essential Stretches for Your Back,,647,,Flexibility,Stretching,,,Beginner,Intermediate,Advanced,Other,,,Soothing & Restorative,Outdoor & Adventure,The Zen Flow,The Reboot Workout,,,,,,,,,"{""video_id"": 8083, ""video_url"": ""https://members.hydrow.com/workout_videos/id_zk4RWJGyq8dYGmw"", ""video_title"": ""Essential Stretches for Your Back "", ""duration"": 647, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Mat"", ""confidence"": 0.9}, {""equipment"": ""Foam roller"", ""confidence"": 0.5}], ""requiredEquipmentExplanation"": ""The workout is categorized under 'On The Mat' and involves stretches and mobility exercises for the back, indicating a 'Mat' is essential for performing on the ground with comfort. This is reinforced by the image depicting mats in use. Therefore, a high confidence score of 0.9 is assigned to 'Mat'. The description mentions that a 'Foam roller' is optional, giving it a moderate confidence score of 0.5, as it might be used to enhance some stretching techniques.""}, ""spirit"": {""spirits"": [{""name"": ""Soothing & Restorative"", ""score"": 0.9}, {""name"": ""Outdoor & Adventure"", ""score"": 0.7}], ""spiritsConfidence"": 0.9, ""spiritsExplanation"": ""The workout is primarily classified as 'Soothing & Restorative' with high confidence due to its focus on gentle mobility exercises and stretches, evident from the title 'Essential Stretches for Your Back' and the phrase 'Gently move through mobility exercises' in the description. The low-energy nature is supported by the chill and downtempo music genre. This spirit is scored high at 0.9 due to the explicit emphasis on relaxation and recovery.\n\nThe 'Outdoor & Adventure' spirit is also present, as the workout is conducted outdoors in Bergen, Norway, possibly near a scenic water or urban setting. This is supported by the category 'On The Mat' and the image depicting a natural outdoor environment. It receives a score of 0.7, indicating a noticeable but less dominant element compared to the restorative aspect.\n\nOther potential spirits like 'Flow & Rhythm' or 'High-Energy & Intense' are excluded due to lack of rhythmic pacing or intensity indicators in the metadata.""}, ""vibe"": {""vibes"": [{""name"": ""The Zen Flow"", ""score"": 0.8}, {""name"": ""The Reboot Workout"", ""score"": 0.6}], ""vibesConfidence"": 0.8, ""vibesExplanation"": ""The workout is classified mainly as 'The Zen Flow' with a score of 0.8 because it focuses on gentle mobility exercises and stretching, which are grounding and breath-centered, as indicated by the description \""gently move through mobility exercises.\"" The scenic outdoor setting in Bergen, Norway, further enhances the calming, mindful, and breath-centered experience typically associated with 'The Zen Flow.' The music genre of 'Chill' and 'Cool/Downtempo' aligns with a relaxing and introspective vibe, reinforcing this choice. \n\nAdditionally, 'The Reboot Workout' is a secondary vibe with a score of 0.6 due to the focus on stretching and mobility intended to refresh and relieve tension, consistent with a total-body refresh. This is supported by the optional use of a foam roller and the gentle nature of the exercises. The absence of intense or complex movements indicates a low-stress session, characteristic of 'The Reboot Workout.' The confidence level is relatively high at 0.8 due to clear indicators in the description and music selection.""}}"
8084,https://members.hydrow.com/workout_videos/id_Bw6Nk2WLg7dM3yW,Connection Cool-Down,,336,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,Rower,,,Soothing & Restorative,Outdoor & Adventure,The Reboot Workout,The Meditative Grind,,,,,,,,,"{""video_id"": 8084, ""video_url"": ""https://members.hydrow.com/workout_videos/id_Bw6Nk2WLg7dM3yW"", ""video_title"": ""Connection Cool-Down"", ""duration"": 336, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.95}], ""requiredEquipmentExplanation"": ""The workout is categorized as 'row,' indicating a rowing session. The description states, 'focus on feeling the connection with your Hydrow,' emphasizing the use of a Rower. The term 'Hydrow' is a specific type of Rower, further reinforcing this requirement. Despite being a cool-down, the rowing equipment is essential for the workout, justifying a high confidence level of 0.95 for the need of a Rower.""}, ""spirit"": {""spirits"": [{""name"": ""Soothing & Restorative"", ""score"": 0.9}, {""name"": ""Flow & Rhythm"", ""score"": 0.5}, {""name"": ""Outdoor & Adventure"", ""score"": 0.7}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The 'Connection Cool-Down' workout primarily embodies a 'Soothing & Restorative' spirit. The title and description emphasize a steady cool-down, suggesting a focus on relaxation and recovery, which aligns with the genre. The music played, including soul and soft hits by Pink Sweat$ and Khalid, supports a calming atmosphere, enhancing this classification with a strong score of 0.9.\n\nThe 'Flow & Rhythm' spirit is present as the workout mentions a focus on feeling the connection, which implies continuous, coordinated movement. The steady rhythm and soulful music imply an environment where participants can connect mind and body with a moderate match score of 0.5.\n\nThe 'Outdoor & Adventure' spirit is relevant as the workout occurs on a river, staged in a natural setting. This reflects an exploration of outdoor elements, which is significant though not the central focus, warranting a score of 0.7. The workout's calm pace and environment deemphasize high-energy intensity and strict structure.""}, ""vibe"": {""vibes"": [{""name"": ""The Reboot Workout"", ""score"": 0.9}, {""name"": ""The Meditative Grind"", ""score"": 0.7}], ""vibesConfidence"": 0.85, ""vibesExplanation"": ""The workout, titled 'Connection Cool-Down,' is focused on relaxation and connection, as indicated by terms like 'cool-down' and 'focus on feeling the connection.' The steady format and the mention of a max rhythm of 22 suggest a calm and controlled pace, aligning well with a vibe of 'The Reboot Workout,' which involves deep stretch and low stress. The playlist features artists like 'Pink Sweat$' and 'Khalid,' whose music often carries a soothing and soulful feel, reinforcing this classification. The score for 'The Reboot Workout' is 0.9 due to the clear indicators of relaxation and winding down. The 'Meditative Grind' vibe is also applicable, given the emphasis on connection and the repetitive nature of rowing; a secondary score of 0.7 is assigned. Overall, the confidence level is 0.85 given the clear focus on cool down and soothing music, though the exact music genre wasn't specified, introducing slight ambiguity.""}}"
8074,https://members.hydrow.com/workout_videos/id_Lm9DNdjYyG24qwP,Power Pyramid Row,,1878,,Cardio,Indoor rowing,Cardio,HIIT,Intermediate,,,Rower,,,Structured & Disciplined,Outdoor & Adventure,The Meditative Grind,The Endorphin Wave,,,,,,,,,"{""video_id"": 8074, ""video_url"": ""https://members.hydrow.com/workout_videos/id_Lm9DNdjYyG24qwP"", ""video_title"": ""Power Pyramid Row"", ""duration"": 1878, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 1.0}], ""requiredEquipmentExplanation"": ""The workout title 'Power Pyramid Row' and the category 'row' explicitly indicate that this is a rowing workout. Additionally, the term 'climb in rhythm and intensity' suggests an increase in rowing pace, which is consistent with using a Rower. The overall context of the workout, defined as 'sweat' and 'standard', aligns with using a Rower for cardiovascular and endurance training. Therefore, the required equipment for this workout is a 'Rower', with very high confidence.""}, ""spirit"": {""spirits"": [{""name"": ""Structured & Disciplined"", ""score"": 0.75}, {""name"": ""Outdoor & Adventure"", ""score"": 0.65}, {""name"": ""High-Energy & Intense"", ""score"": 0.6}], ""spiritsConfidence"": 0.9, ""spiritsExplanation"": ""The workout 'Power Pyramid Row' is characterized by structured progression, indicated by the 'Pyramid' format and 'climb in rhythm and intensity' description. This suggests a methodical and disciplined approach, justifying the 'Structured & Disciplined' spirit with a score of 0.75. The workout is performed outdoors on a river, as visible in the image, fitting the 'Outdoor & Adventure' spirit well, thus receiving a score of 0.65. The playlist, featuring energetic indie alternative and global hits, alongside an emphasis on sweat and rhythm, supports elements of the 'High-Energy & Intense' spirit, yielding a score of 0.6. The intensity level is 2 out of 3, pointing towards a significant, though not maximum, energy expenditure. Other spirits like 'Soothing & Restorative' or 'Flow & Rhythm' are less applicable due to the pyramid and sweat focus, which emphasize intensity and structure.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.7}, {""name"": ""The Endorphin Wave"", ""score"": 0.6}, {""name"": ""The Rhythmic Powerhouse"", ""score"": 0.5}], ""vibesConfidence"": 0.75, ""vibesExplanation"": ""The workout 'Power Pyramid Row' suggests a focus on endurance and rhythmic progression, aligning with 'The Meditative Grind' vibe due to the format 'Pyramid' and climb in intensity, which naturally invites repetition over 31 minutes. The music playlist includes indie and alternative rock, which complements the structured intensity, contributing to sustained focus and endurance.\n\n'Explicit lyrics' and 'sweat' category further imply a challenging yet steady buildup in energy, with music choices like Jane's Addiction and The Offspring enhancing this gradually intensifying flow, aligning with 'The Endorphin Wave' vibe. The rhythm and progressive challenge of the songs create a strong and uplifting experience, typical of this vibe.\n\n'Rhythmic Powerhouse' vibe is moderately indicated by the combination of indie alternative beats driving the workout, though the explicit lyrical nature lacks full alignment with a more fluid workout than what would typically embody this vibe.""}}"
8071,https://members.hydrow.com/workout_videos/id_L3gWZQVPYo2aeyv,Bergen Challenge Row,,104,,Cardio,Indoor rowing,,,Advanced,,,Rower,,,High-Energy & Intense,Outdoor & Adventure,The Firestarter,The Competitor,,,,,,,,,"{""video_id"": 8071, ""video_url"": ""https://members.hydrow.com/workout_videos/id_L3gWZQVPYo2aeyv"", ""video_title"": ""Bergen Challenge Row"", ""duration"": 104, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 1}], ""requiredEquipmentExplanation"": ""The workout is titled 'Bergen Challenge Row' and is categorized under 'Drive, standard, row,' explicitly indicating that rowing is central. The description mentions increasing rhythm and effort for maximum meters, which aligns with the use of a Rower. Despite the lack of equipment listed, the context strongly implies the necessity of a Rower for this workout. Thus, the confidence level for requiring a Rower is very high, at 1.0.""}, ""spirit"": {""spirits"": [{""name"": ""High-Energy & Intense"", ""score"": 0.9}, {""name"": ""Outdoor & Adventure"", ""score"": 0.8}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The Workout Name \""Bergen Challenge Row\"" combined with the description indicating a rhythmic and effort-based challenge every 15 seconds aligns strongly with a \""High-Energy & Intense\"" spirit. The term \""challenge\"" and the format \""Power\"" emphasize the high intensity and exertion expected in this short workout, leading to a strong match score of 0.9.\n\nAdditionally, the image shows participants rowing on a scenic river, which matches the \""Outdoor & Adventure\"" spirit. Given that the session is conducted outdoors in a natural setting, this spirit is highly applicable, with a score of 0.8.\n\nThe workout\u2019s \""intensity level: 3 out of 3\"" further supports the high-energy classification, and the playlist featuring energetic music like 'Stronger' by The Score aligns with both selected spirits.\n\nOther spirits such as \""Flow & Rhythm\"" were not chosen as the primary focus is not on smooth continuous movements but rather on intensity and outdoor elements.""}, ""vibe"": {""vibes"": [{""name"": ""The Firestarter"", ""score"": 0.9}, {""name"": ""The Competitor"", ""score"": 0.8}, {""name"": ""The Adrenaline Rush"", ""score"": 0.75}], ""vibesConfidence"": 0.85, ""vibesExplanation"": ""The vibe 'The Firestarter' was chosen with high confidence (0.9) due to the short duration (1 min 44 sec) and the 'one-minute challenge for maximum meters.' The workout description emphasizes explosive effort and rhythm increases, which align with fast, electrifying vibes. 'The Competitor' fits well (0.8) given the gamified nature of maximizing meters in a short timeframe, suggesting competitive, full-send energy. 'The Adrenaline Rush' is included (0.75) because of the high intensity (level 3 out of 3) and the high-octane, heart-racing format implied by rapid rhythm changes and challenging effort in a condensed timeframe. Indie Alternative and Global Hits music, along with 'Stronger' by The Score, add to the energetic and driven atmosphere, boosting the classification for these vibes. Other vibes like 'The Warrior Workout' were excluded due to the short duration and specific focus on rhythm challenges rather than broad, primal energy.""}}"
8073,https://members.hydrow.com/workout_videos/id_KNLga2z8YPQrqpm,Power + Quickness Warm-Up,,652,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,Rower,,,Outdoor & Adventure,Flow & Rhythm,The Meditative Grind,The Endorphin Wave,,,,,,,,,"{""video_id"": 8073, ""video_url"": ""https://members.hydrow.com/workout_videos/id_KNLga2z8YPQrqpm"", ""video_title"": ""Power + Quickness Warm-Up"", ""duration"": 652, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.9}], ""requiredEquipmentExplanation"": ""The workout metadata specifies the category 'row,' which strongly implies the use of rowing equipment, particularly a Rower. The description focuses on rhythm and power, typical of rowing exercises. Additionally, the image shows rowing activity, further confirming the requirement. Therefore, a very high confidence score of 0.9 is assigned to the need for a Rower.""}, ""spirit"": {""spirits"": [{""name"": ""Outdoor & Adventure"", ""score"": 0.9}, {""name"": ""Flow & Rhythm"", ""score"": 0.75}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout titled 'Power + Quickness Warm-Up' in Bergen clearly fits the 'Outdoor & Adventure' spirit due to the visible rowing on a river, which aligns with leveraging natural terrain. This is substantiated by the image showing the workout taking place outdoors. The phrase 'raising your rhythm and power' implies a focus on rhythm, supported by pop music genres in the playlist that could drive a rhythmic pace, indicative of 'Flow & Rhythm.' Though the session is a warm-up, there is an emphasis on raising power, which somewhat aligns with a 'High-Energy & Intense' spirit but not strongly enough due to the warm-up nature limiting intensity. The music selection from artists like The Roots and The Fugees further supports a rhythmic focus. The spirits 'Structured & Disciplined' and 'Soothing & Restorative' are excluded as there is no emphasis on strict protocols or relaxation.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.7}, {""name"": ""The Endorphin Wave"", ""score"": 0.6}], ""vibesConfidence"": 0.7, ""vibesExplanation"": ""The workout titled 'Power + Quickness Warm-Up' with a focus on rhythm and power implies elements of steady, rhythmic motion, fitting 'The Meditative Grind' vibe. The use of terms like 'rhythm' and 'power' along with a rowing activity in a scenic setting suggests a methodical experience, thus getting a score of 0.7. This is further supported by the warm-up nature and the climbing format, which aligns with sustained repetitive efforts common in meditative grinds.\n\nThe music choice, featuring tracks by The Roots and The Fugees with a pop mid/global hits radio genre, injects a positive and motivating energy, hinting at an 'Endorphin Wave' vibe. This music selection elevates the workout's mood, scoring a 0.6. The mix of familiar tracks and mid-tempo beats could enhance the enjoyable nature of the exercise, helping sustain endurance.\n\nOverall, the workout is less about explosive intensity and more about rhythmic power increase, making these vibes the most applicable.""}}"
8066,https://members.hydrow.com/workout_videos/id_BEWzndrZY7daK7R,Power Climb Row,,687,,Cardio,Indoor rowing,,,Intermediate,,,Rower,,,Outdoor & Adventure,Flow & Rhythm,The Meditative Grind,The Endorphin Wave,,,,,,,,,"{""video_id"": 8066, ""video_url"": ""https://members.hydrow.com/workout_videos/id_BEWzndrZY7daK7R"", ""video_title"": ""Power Climb Row"", ""duration"": 687, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.9}], ""requiredEquipmentExplanation"": ""The workout name 'Power Climb Row' and the category 'row' explicitly indicate the use of a Rower. The description mentions 'climbing in rhythm,' which is a typical activity associated with rowing workouts, involving varied pressure levels and endurance. Since the equipment is not specified in the metadata but the workout type and category strongly suggest it involves rowing, the confidence level is set very high at 0.9 for a Rower being required.""}, ""spirit"": {""spirits"": [{""name"": ""Outdoor & Adventure"", ""score"": 0.9}, {""name"": ""Flow & Rhythm"", ""score"": 0.75}, {""name"": ""Structured & Disciplined"", ""score"": 0.6}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout 'Power Climb Row' is conducted outdoors on a river, as evidenced by the image and title, which aligns it with an \""Outdoor & Adventure\"" spirit (score: 0.9). The description suggests an emphasis on rhythm and endurance, fondly matching \""Flow & Rhythm\"" by mentioning \""climbing in rhythm\"" and using indie and global hits music to maintain flow (score: 0.75). The workout involves structured pressure application and a measurable format \""climb\"" which denotes a methodical approach, hinting at a \""Structured & Disciplined\"" spirit (score: 0.6). The medium intensity (2 out of 3) and categories like 'Sweat' and 'Row' support a robust, engaging session but not intense enough to classify as \""High-Energy & Intense.\"" Therefore, the primary spirits, in consideration of the natural setting and rhythmic focus, are \""Outdoor & Adventure,\"" \""Flow & Rhythm,\"" and \""Structured & Disciplined.\""""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.7}, {""name"": ""The Endorphin Wave"", ""score"": 0.6}, {""name"": ""The Groove Session"", ""score"": 0.4}], ""vibesConfidence"": 0.75, ""vibesExplanation"": ""The workout titled 'Power Climb Row' primarily suggests endurance building and rhythmic climbing at a moderate rhythm pace (max rhythm: 28). This aligns well with 'The Meditative Grind,' which involves a zoning in and repetitive effort, earning a score of 0.7. The use of varying pressure levels and the goal of building endurance also support this vibe.\n\nThe presence of rhythm and endurance elements combined with the playlist featuring indie and global hits suggests a steady, feel-good movement that fits 'The Endorphin Wave' vibe, scoring 0.6. The provided music genre and song choices like Dave Matthews Band augment the steady build of feel-good energy typical in an 'Endorphin Wave.'\n\nA slight 'Groove Session' vibe is inferred due to the playlist and rhythmic component, scoring 0.4, as the indie alternative music alongside global hits may invoke a fun, engaging atmosphere. The rhythmic and musical elements lend a playful aspect to the workout, justifying its inclusion with a lower score.""}}"
9442,https://members.hydrow.com/workout_videos/id_GeoPzJXjgadK75p,October Race: Week 3 of 4,,1287,,Cardio,Indoor rowing,Cardio,HIIT,Advanced,,,Rower,,,Outdoor & Adventure,High-Energy & Intense,The Competitor,The Meditative Grind,,,,,,,,,"{""video_id"": 9442, ""video_url"": ""https://members.hydrow.com/workout_videos/id_GeoPzJXjgadK75p"", ""video_title"": ""October Race: Week 3 of 4"", ""duration"": 1287, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 1.0}], ""requiredEquipmentExplanation"": ""This workout requires a 'Rower' as evident from the category 'row', which strongly indicates the use of a Rower. The description mentions a 'rate capped race' and 'maximum meter', both of which are consistent with rowing workouts. Therefore, the confidence for including a Rower is very high (1.0), as it is central to executing the specified type of workout.""}, ""spirit"": {""spirits"": [{""name"": ""Outdoor & Adventure"", ""score"": 0.9}, {""name"": ""High-Energy & Intense"", ""score"": 0.8}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout 'October Race: Week 3 of 4' predominantly embodies an 'Outdoor & Adventure' spirit due to the setting. The image shows an individual rowing on a river, which strongly aligns with this spirit, earning it a high score of 0.9. This classification is reinforced by the natural outdoor environment depicted in the image, which fits the adventure and exploration elements of the spirit.\n\nAdditionally, there is a strong 'High-Energy & Intense' component, as indicated by the description referencing 'exert power', 'maximum meter', and an 'intensity level 3 out of 3'. These factors, combined with rate-capped racing, suggest a session with a focus on high exertion and effort, justifying a score of 0.8.\n\nOther spirits, such as 'Flow & Rhythm' or 'Structured & Disciplined', were considered but are less emphasized due to the primary focus on power and outdoor setting.""}, ""vibe"": {""vibes"": [{""name"": ""The Competitor"", ""score"": 0.9}, {""name"": ""The Meditative Grind"", ""score"": 0.7}], ""vibesConfidence"": 0.85, ""vibesExplanation"": ""The primary vibe 'The Competitor' was chosen due to the competitive nature suggested by the 'rate capped race' and 'accumulate maximum meter' elements in the description. These indicators imply a gamified, goal-oriented environment common in competitive workouts. The confidence level for this vibe is high, at 0.9, because of strong explicit language.\n\nThe secondary vibe 'The Meditative Grind' was selected based on the repetitive rowing format, which involves consistent, rhythm-based exertion over the course of 21 minutes. This aligns with endurance and focused efforts typical of a meditative grind, earning it a score of 0.7. The workout's standardized structure with an emphasis on power, combined with steady pacing (max rhythm: 18), supports this classification.""}}"
8026,https://members.hydrow.com/workout_videos/id_BEWzndrZD7daK7R,October Race: Week 3 of 4,,996,,Cardio,Indoor rowing,Cardio,HIIT,Advanced,,,Rower,,,High-Energy & Intense,Outdoor & Adventure,The Competitor,The Endorphin Wave,,,,,,,,,"{""video_id"": 8026, ""video_url"": ""https://members.hydrow.com/workout_videos/id_BEWzndrZD7daK7R"", ""video_title"": ""October Race: Week 3 of 4"", ""duration"": 996, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.95}], ""requiredEquipmentExplanation"": ""The workout is categorized as a 'row,' indicating a strong focus on rowing activities. The title \""October Race: Week 3 of 4\"" and the description mentioning 'race off' with rhythm intervals imply competitive rowing or training. The mention of maintaining specific rhythms (28 and 30) further reinforces the structured nature of a rowing workout. Therefore, a Rower is required with very high confidence (0.95), as it would be central to perform the intervals effectively.""}, ""spirit"": {""spirits"": [{""name"": ""High-Energy & Intense"", ""score"": 0.95}, {""name"": ""Outdoor & Adventure"", ""score"": 0.85}], ""spiritsConfidence"": 0.9, ""spiritsExplanation"": ""The workout is strongly classified as 'High-Energy & Intense' due to the repeated interval structure with rhythm rates of 28 to 30+, indicating a focus on pushing limits and maximizing effort. The description mentions racing off, which further emphasizes intensity and competition. Additionally, an intensity level of 3 out of 3 confirms the high-energy nature.\n\nThe spirit 'Outdoor & Adventure' is also applicable, as the image shows rowing on a river, enjoying nature and adventure. The natural setting leverages the environment, adding to the adventure aspect of the workout. \n\nOther spirits are less applicable: 'Flow & Rhythm' might be considered due to music-driven pacing, but the primary focus on competition and intensity makes this a secondary characteristic. 'Structured & Disciplined' elements exist due to the interval format, but they are not the primary focus, thus only moderately applicable.""}, ""vibe"": {""vibes"": [{""name"": ""The Competitor"", ""score"": 0.9}, {""name"": ""The Endorphin Wave"", ""score"": 0.7}, {""name"": ""The Rhythmic Powerhouse"", ""score"": 0.6}], ""vibesConfidence"": 0.9, ""vibesExplanation"": ""The workout vibe 'The Competitor' was chosen with high confidence (0.9) due to the competitive nature implied by the title 'October Race' and the use of intervals, which suggests a racing or gamified energy. The terms 'race off' and 'intervals at a rhythm 30' signal an intensity and structure typical of competitive environments. 'The Endorphin Wave' is appropriate (0.7) given the interval rowing, which can lead to a feeling of elevated energy and a steady build of effort. The inclusion of dance and global hits in the playlist supports this vibe. Finally, 'The Rhythmic Powerhouse' (0.6) is suggested by the emphasis on rhythm in the workout, with the max rhythm of 30 and a playlist full of beat-driven tracks by artists like Ti\u00ebsto and Kygo. These musical selections likely create a strong, beat-driven experience. Other potential vibes were considered, but these three most strongly match the workout's description and metadata.""}}"
8067,https://members.hydrow.com/workout_videos/id_PAmWEJgq8wdYDNy,4-Minute Intervals Row,,681,,Cardio,Indoor rowing,Cardio,HIIT,Intermediate,,,Rower,,,Outdoor & Adventure,High-Energy & Intense,The Meditative Grind,The Endorphin Wave,,,,,,,,,"{""video_id"": 8067, ""video_url"": ""https://members.hydrow.com/workout_videos/id_PAmWEJgq8wdYDNy"", ""video_title"": ""4-Minute Intervals Row"", ""duration"": 681, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 1.0}], ""requiredEquipmentExplanation"": ""The workout is titled \""4-Minute Intervals Row\"" and falls under the category 'row', which strongly indicates the use of a Rower. The description mentions intervals at rhythms and formats typically associated with rowing workouts. Furthermore, since the category is 'row', by schema guidelines, 'Rower' must be included with very high confidence, which is why it is assigned a 1.0 confidence score. No additional equipment is mentioned or implied in the metadata.""}, ""spirit"": {""spirits"": [{""name"": ""High-Energy & Intense"", ""score"": 0.7}, {""name"": ""Flow & Rhythm"", ""score"": 0.6}, {""name"": ""Outdoor & Adventure"", ""score"": 0.8}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout '4-Minute Intervals Row' suggests a focus on building intensity and elevating the heart rate, as indicated by the title and description mentioning '4-minute intervals' and 'max rhythm: 26.' This points to a dynamic and challenging session, fitting the 'High-Energy & Intense' spirit with a score of 0.7. The inclusion of specific rhythms (22-26), combined with music from \""Rock Mid-intensity, Global Hits\"", also suggests elements of steady pacing and coordination, justifying the 'Flow & Rhythm' spirit with a score of 0.6. Furthermore, the image shows the rowing session occurring on a river, aligning it with the 'Outdoor & Adventure' spirit, emphasizing exploration and the natural environment, with a strong score of 0.8. This combination of spirits highlights the workout's multifaceted nature, balancing intensity with rhythm and outdoor adventure.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.7}, {""name"": ""The Endorphin Wave"", ""score"": 0.6}, {""name"": ""The Rhythmic Powerhouse"", ""score"": 0.5}], ""vibesConfidence"": 0.75, ""vibesExplanation"": ""The workout '4-Minute Intervals Row' features two 4-minute intervals with varying rhythms, suggesting a steady, repetitive nature typical of 'The Meditative Grind' vibe, supporting focus and endurance over a moderate duration. The use of rock and global hits contributes to a steady, uplifting experience, aligning with 'The Endorphin Wave,' which emphasizes feel-good, sustained energy. Classic rock tracks like 'Lookin' Out My Back Door' and 'More Than A Feeling' add an element of rhythm and drive, leading to 'The Rhythmic Powerhouse' vibe. The intensity level of 2 out of 3 indicates a workout that is engaging but not extremely intense, supporting these conclusions. The chosen vibes are based on the rhythmic and repetitive nature, music style, and moderate intensity.""}}"
